OrderID,Date,Region,Category,Product,Quantity,Sales,Profit
ORD-00682,2024-12-06,West,Furniture,Tables,9,3737.78,1253.18
ORD-01281,2024-12-06,West,Technology,Phones,4,3612.55,882.89
ORD-01594,2024-12-06,East,Furniture,Chairs,8,4039.61,1510.92
ORD-00246,2024-12-07,West,Furniture,Bookcases,2,1065.86,446.15
ORD-00259,2024-12-07,West,Office Supplies,Paper,1,20.75,12.24
ORD-00854,2024-12-07,Central,Technology,Phones,8,6648.2,1940.84
ORD-00884,2024-12-07,East,Furniture,Bookcases,2,829.29,306.44
ORD-01343,2024-12-07,Central,Technology,Laptops,1,731.75,256.58
ORD-01531,2024-12-07,West,Office Supplies,Art Supplies,7,153.54,77.09
ORD-01666,2024-12-07,East,Furniture,Chairs,8,1733.83,638.23
ORD-01720,2024-12-07,East,Furniture,Tables,3,940.94,363.44
ORD-01570,2024-12-08,Central,Technology,Phones,6,3036.65,858.41
ORD-01838,2024-12-08,West,Furniture,Chairs,2,1064.29,356.47
ORD-00123,2024-12-09,West,Office Supplies,Art Supplies,4,127.71,52.43
ORD-00447,2024-12-09,East,Technology,Accessories,3,2146.72,503.38
ORD-01657,2024-12-09,East,Office Supplies,Art Supplies,2,86.02,42.79
ORD-00890,2024-12-10,Central,Technology,Laptops,6,3922.08,1172.08
ORD-01437,2024-12-10,West,Technology,Phones,4,1477.07,405.84
ORD-01893,2024-12-10,West,Technology,Phones,4,1379.15,325.38
ORD-00664,2024-12-11,West,Technology,Accessories,1,389.21,125.47
ORD-01239,2024-12-11,West,Technology,Phones,7,5268.13,1281.0
ORD-00228,2024-12-12,Central,Furniture,Tables,6,1993.32,777.41
ORD-01114,2024-12-12,South,Furniture,Bookcases,9,2923.8,1028.57
ORD-01590,2024-12-12,Central,Furniture,Bookcases,5,1183.75,439.72
ORD-01688,2024-12-12,West,Furniture,Tables,2,804.91,240.09
ORD-01523,2024-12-13,South,Technology,Laptops,2,1382.97,297.71
ORD-01672,2024-12-13,Central,Technology,Laptops,9,7460.84,1567.95
ORD-01937,2024-12-13,South,Technology,Laptops,4,1598.32,548.96
ORD-00529,2024-12-14,East,Furniture,Bookcases,1,396.59,110.6
ORD-00720,2024-12-14,Central,Technology,Phones,8,7774.88,2372.99
ORD-01375,2024-12-14,Central,Furniture,Tables,5,1144.02,445.94
ORD-01778,2024-12-14,South,Office Supplies,Art Supplies,6,236.0,147.18
ORD-00197,2024-12-15,West,Furniture,Chairs,5,1246.38,373.88
ORD-00694,2024-12-15,South,Office Supplies,Binders,8,311.57,192.83
ORD-00839,2024-12-15,West,Furniture,Chairs,7,2975.39,919.17
ORD-01058,2024-12-15,South,Technology,Phones,4,1361.54,333.89
ORD-01158,2024-12-15,West,Technology,Laptops,9,7655.66,1903.82
ORD-01627,2024-12-15,East,Office Supplies,Art Supplies,2,33.85,20.79
ORD-00032,2024-12-16,South,Technology,Accessories,3,1929.05,606.15
ORD-00344,2024-12-16,South,Technology,Accessories,5,3767.53,1157.71
ORD-00588,2024-12-16,East,Technology,Accessories,9,4207.94,1510.54
ORD-00655,2024-12-16,West,Technology,Laptops,1,738.51,215.6
ORD-01536,2024-12-16,East,Technology,Phones,5,2844.27,829.77
ORD-01699,2024-12-16,South,Technology,Laptops,9,7604.15,2611.65
ORD-00049,2024-12-17,West,Technology,Accessories,7,3284.95,941.45
ORD-00164,2024-12-17,South,Technology,Laptops,9,5491.67,1273.66
ORD-00372,2024-12-17,East,Office Supplies,Binders,5,201.27,112.56
ORD-01553,2024-12-17,Central,Office Supplies,Paper,4,112.97,64.23
ORD-00059,2024-12-18,South,Office Supplies,Paper,2,41.47,25.61
ORD-00423,2024-12-18,West,Technology,Accessories,8,6874.6,2118.04
ORD-00719,2024-12-18,Central,Technology,Phones,4,1759.58,627.76
ORD-01041,2024-12-18,East,Technology,Phones,4,1771.26,634.63
ORD-01785,2024-12-18,South,Office Supplies,Binders,4,120.36,66.26
ORD-01909,2024-12-18,East,Office Supplies,Paper,3,95.64,44.27
ORD-00159,2024-12-19,South,Technology,Laptops,9,4044.17,1186.45
ORD-00453,2024-12-19,Central,Office Supplies,Paper,3,71.58,41.97
ORD-00322,2024-12-20,South,Furniture,Chairs,6,1245.2,396.24
ORD-00376,2024-12-20,East,Office Supplies,Binders,3,64.53,38.5
ORD-00492,2024-12-20,East,Furniture,Bookcases,6,2165.35,867.67
ORD-01485,2024-12-20,West,Technology,Laptops,5,2508.73,544.63
ORD-01967,2024-12-20,East,Furniture,Chairs,1,445.94,151.8
ORD-00488,2024-12-21,East,Technology,Accessories,8,3681.46,1014.56
ORD-00860,2024-12-21,East,Technology,Accessories,8,5528.09,1328.92
ORD-01013,2024-12-21,West,Furniture,Bookcases,5,1731.77,531.51
ORD-01416,2024-12-21,Central,Technology,Accessories,1,457.57,150.67
ORD-00600,2024-12-22,West,Furniture,Chairs,1,213.24,61.23
ORD-01208,2024-12-22,Central,Technology,Accessories,3,2602.9,611.54
ORD-01742,2024-12-22,South,Office Supplies,Art Supplies,8,277.1,101.01
ORD-01528,2024-12-23,West,Technology,Phones,7,2324.0,535.26
ORD-00175,2024-12-24,West,Furniture,Tables,8,1990.78,665.54
ORD-00181,2024-12-24,West,Technology,Laptops,1,335.69,119.89
ORD-00214,2024-12-24,Central,Technology,Laptops,8,2726.97,712.47
ORD-00519,2024-12-24,West,Office Supplies,Art Supplies,9,312.3,174.15
ORD-00115,2024-12-25,West,Office Supplies,Art Supplies,3,114.5,51.76
ORD-00635,2024-12-25,West,Office Supplies,Paper,1,27.24,10.49
ORD-00744,2024-12-25,West,Technology,Phones,2,1461.22,427.33
ORD-01729,2024-12-25,West,Technology,Accessories,8,7637.55,2123.92
ORD-00038,2024-12-26,South,Technology,Laptops,7,3078.2,816.69
ORD-00300,2024-12-26,South,Furniture,Chairs,9,4697.57,1776.36
ORD-00793,2024-12-26,West,Technology,Phones,1,443.1,108.63
ORD-01193,2024-12-26,East,Technology,Accessories,1,907.92,221.71
ORD-01215,2024-12-26,Central,Technology,Laptops,9,6517.07,1881.09
ORD-01732,2024-12-26,Central,Technology,Accessories,9,5991.42,2059.98
ORD-00505,2024-12-27,Central,Office Supplies,Art Supplies,4,95.17,56.64
ORD-00750,2024-12-27,East,Furniture,Bookcases,1,336.85,92.22
ORD-00763,2024-12-27,South,Furniture,Bookcases,5,1266.26,529.69
ORD-00879,2024-12-27,West,Technology,Accessories,4,2685.33,876.88
ORD-00880,2024-12-27,Central,Technology,Laptops,9,4186.54,1441.31
ORD-01759,2024-12-27,East,Technology,Phones,1,524.44,164.68
ORD-00408,2024-12-28,Central,Technology,Phones,5,2019.71,516.21
ORD-00907,2024-12-28,East,Technology,Phones,1,812.08,283.2
ORD-01315,2024-12-28,West,Technology,Accessories,6,4922.7,1165.21
ORD-01465,2024-12-28,West,Furniture,Chairs,1,301.65,101.13
ORD-00551,2024-12-29,Central,Office Supplies,Art Supplies,2,75.23,36.09
ORD-00674,2024-12-29,Central,Furniture,Tables,2,517.7,164.69
ORD-00932,2024-12-29,East,Furniture,Tables,8,3844.7,1674.91
ORD-01016,2024-12-29,West,Technology,Laptops,6,2755.3,957.39
ORD-01060,2024-12-29,East,Technology,Laptops,4,3269.16,770.89
ORD-01276,2024-12-29,West,Office Supplies,Paper,5,213.49,114.18
ORD-00308,2024-12-30,West,Technology,Phones,5,2785.73,740.98
ORD-00663,2024-12-30,East,Office Supplies,Art Supplies,5,161.04,69.36
ORD-00685,2024-12-30,East,Technology,Laptops,6,3021.95,1023.53
ORD-00695,2024-12-30,East,Office Supplies,Paper,3,102.81,57.77
ORD-00810,2024-12-30,West,Technology,Accessories,6,3508.23,1198.29
ORD-00906,2024-12-30,East,Furniture,Bookcases,5,2636.27,981.38
ORD-01342,2024-12-30,Central,Technology,Laptops,9,6849.91,2422.16
ORD-00203,2024-12-31,South,Technology,Laptops,8,5677.16,2040.56
ORD-00627,2024-12-31,East,Furniture,Tables,7,2032.79,685.09
ORD-00942,2024-12-31,West,Technology,Phones,5,2074.74,482.67
ORD-01183,2024-12-31,East,Technology,Accessories,8,2676.3,791.31
ORD-01263,2024-12-31,West,Furniture,Bookcases,4,2153.49,864.96
ORD-01340,2024-12-31,West,Technology,Phones,7,2861.68,707.84
ORD-01788,2024-12-31,Central,Technology,Laptops,6,5435.56,1775.85
ORD-01999,2024-12-31,South,Furniture,Tables,1,385.49,162.68
