OrderID,Date,Region,ProductCategory,Product,Quantity,UnitPrice,UnitCost,Revenue,Profit
ORD-00383,2023-11-02,West,Furniture,Bookshelf,2,465.53,283.6,931.06,363.86
ORD-00770,2023-11-02,East,Electronics,Monitor,4,749.66,527.64,2998.64,888.08
ORD-01982,2023-11-02,West,Furniture,Office Chair,1,230.65,126.83,230.65,103.82
ORD-01108,2023-11-03,East,Office Supplies,Stapler,3,49.01,20.28,147.03,86.19
ORD-01349,2023-11-03,East,Furniture,Cabinet,6,469.73,269.14,2818.38,1203.54
ORD-01449,2023-11-03,West,Furniture,Bookshelf,1,295.2,168.28,295.2,126.92
ORD-01586,2023-11-03,North,Electronics,Monitor,5,407.46,302.03,2037.3,527.15
ORD-01691,2023-11-03,South,Electronics,Monitor,2,992.17,668.78,1984.34,646.78
ORD-02014,2023-11-03,West,Office Supplies,Pen Set,5,33.96,15.22,169.8,93.7
ORD-02331,2023-11-03,East,Electronics,Headphones,1,860.85,567.47,860.85,293.38
ORD-02407,2023-11-03,South,Furniture,Office Chair,7,347.76,199.18,2434.32,1040.06
ORD-00839,2023-11-04,East,Furniture,Office Chair,5,245.54,148.83,1227.7,483.55
ORD-01851,2023-11-04,West,Office Supplies,Pen Set,7,30.26,12.42,211.82,124.88
ORD-00116,2023-11-05,North,Electronics,Laptop,8,610.61,398.49,4884.88,1696.96
ORD-00716,2023-11-05,North,Furniture,Office Chair,6,511.5,288.12,3069.0,1340.28
ORD-00958,2023-11-05,South,Office Supplies,Stapler,5,23.02,10.87,115.1,60.75
ORD-01062,2023-11-05,West,Electronics,Laptop,2,527.34,341.51,1054.68,371.66
ORD-01083,2023-11-05,West,Office Supplies,Pen Set,5,42.43,19.82,212.15,113.05
ORD-01547,2023-11-05,West,Office Supplies,Pen Set,3,19.76,9.64,59.28,30.36
ORD-02140,2023-11-05,West,Clothing,T-Shirt,3,81.56,44.64,244.68,110.76
ORD-02190,2023-11-05,East,Electronics,Headphones,8,535.55,383.22,4284.4,1218.64
ORD-00472,2023-11-06,South,Clothing,Backpack,3,57.89,32.28,173.67,76.83
ORD-02260,2023-11-06,East,Clothing,Jacket,5,64.97,35.21,324.85,148.8
ORD-00410,2023-11-07,West,Electronics,Headphones,4,530.26,347.52,2121.04,730.96
ORD-00466,2023-11-07,North,Office Supplies,Pen Set,5,47.26,22.0,236.3,126.3
ORD-00621,2023-11-07,West,Electronics,Monitor,1,1128.63,763.95,1128.63,364.68
ORD-02192,2023-11-07,West,Office Supplies,Printer Paper,2,24.31,12.01,48.62,24.6
ORD-00257,2023-11-08,West,Electronics,Monitor,5,556.91,403.54,2784.55,766.85
ORD-00334,2023-11-08,East,Electronics,Monitor,3,1108.03,691.05,3324.09,1250.94
ORD-00499,2023-11-08,North,Electronics,Laptop,8,399.08,294.95,3192.64,833.04
ORD-00844,2023-11-08,East,Furniture,Office Chair,7,274.83,177.69,1923.81,679.98
ORD-01199,2023-11-08,North,Clothing,Backpack,1,87.92,42.31,87.92,45.61
ORD-02219,2023-11-08,West,Office Supplies,Pen Set,8,34.23,14.13,273.84,160.8
ORD-00587,2023-11-09,North,Electronics,Smartphone,1,744.71,496.68,744.71,248.03
ORD-01439,2023-11-09,West,Clothing,Backpack,3,70.18,34.33,210.54,107.55
ORD-01554,2023-11-09,North,Office Supplies,Stapler,5,28.3,13.93,141.5,71.85
ORD-00335,2023-11-10,West,Office Supplies,Pen Set,8,28.5,11.79,228.0,133.68
ORD-00668,2023-11-10,East,Furniture,Office Chair,6,487.56,273.19,2925.36,1286.22
ORD-01153,2023-11-10,South,Clothing,Backpack,2,133.82,74.56,267.64,118.52
ORD-01336,2023-11-10,West,Electronics,Monitor,4,730.13,540.81,2920.52,757.28
ORD-01409,2023-11-10,North,Electronics,Laptop,6,526.11,332.81,3156.66,1159.8
ORD-02237,2023-11-10,East,Office Supplies,Notebook,4,39.22,17.15,156.88,88.28
ORD-00052,2023-11-11,West,Office Supplies,Notebook,5,48.36,20.09,241.8,141.35
ORD-00161,2023-11-11,West,Electronics,Headphones,1,837.8,604.71,837.8,233.09
ORD-00573,2023-11-11,North,Clothing,Jacket,4,83.29,41.18,333.16,168.44
ORD-00773,2023-11-11,North,Electronics,Laptop,4,408.49,255.1,1633.96,613.56
ORD-01317,2023-11-11,North,Furniture,Cabinet,4,194.92,114.02,779.68,323.6
ORD-01723,2023-11-11,North,Clothing,T-Shirt,2,131.34,65.88,262.68,130.92
ORD-02322,2023-11-11,East,Electronics,Laptop,7,567.11,393.04,3969.77,1218.49
ORD-00090,2023-11-12,West,Electronics,Smartphone,2,484.11,308.95,968.22,350.32
ORD-01387,2023-11-12,South,Electronics,Smartphone,3,663.17,431.41,1989.51,695.28
ORD-01721,2023-11-12,West,Office Supplies,Stapler,2,27.44,11.87,54.88,31.14
ORD-02188,2023-11-12,North,Electronics,Smartphone,5,884.48,557.31,4422.4,1635.85
ORD-00047,2023-11-13,West,Clothing,T-Shirt,3,128.32,63.21,384.96,195.33
ORD-02349,2023-11-13,East,Furniture,Office Chair,4,424.99,249.23,1699.96,703.04
ORD-00879,2023-11-14,North,Clothing,Backpack,8,91.03,44.0,728.24,376.24
ORD-00538,2023-11-15,West,Electronics,Headphones,8,863.12,561.28,6904.96,2414.72
ORD-02309,2023-11-15,North,Furniture,Desk,7,575.45,371.04,4028.15,1430.87
ORD-00654,2023-11-16,West,Clothing,Jacket,1,110.37,62.94,110.37,47.43
ORD-00974,2023-11-16,East,Office Supplies,Stapler,1,44.62,21.66,44.62,22.96
ORD-01381,2023-11-16,North,Electronics,Monitor,8,888.21,660.21,7105.68,1824.0
ORD-01419,2023-11-16,West,Furniture,Office Chair,8,322.83,200.76,2582.64,976.56
ORD-01718,2023-11-16,North,Electronics,Smartphone,6,605.77,435.3,3634.62,1022.82
ORD-00529,2023-11-17,East,Office Supplies,Pen Set,1,50.29,24.1,50.29,26.19
ORD-02012,2023-11-17,North,Electronics,Laptop,2,449.46,284.58,898.92,329.76
ORD-02271,2023-11-17,West,Electronics,Headphones,2,545.61,363.64,1091.22,363.94
ORD-02384,2023-11-17,West,Clothing,Jacket,2,86.45,44.57,172.9,83.76
ORD-00242,2023-11-18,East,Electronics,Monitor,2,986.24,641.1,1972.48,690.28
ORD-01060,2023-11-18,East,Electronics,Laptop,6,501.07,336.67,3006.42,986.4
ORD-01614,2023-11-18,North,Furniture,Cabinet,3,356.58,197.86,1069.74,476.16
ORD-02028,2023-11-18,East,Electronics,Headphones,4,638.28,401.37,2553.12,947.64
ORD-01215,2023-11-19,South,Furniture,Bookshelf,8,233.74,138.52,1869.92,761.76
ORD-02573,2023-11-19,North,Furniture,Cabinet,6,246.53,147.28,1479.18,595.5
ORD-00341,2023-11-20,East,Electronics,Monitor,7,801.62,560.27,5611.34,1689.45
ORD-00785,2023-11-20,South,Electronics,Monitor,4,983.15,640.46,3932.6,1370.76
ORD-02466,2023-11-20,West,Electronics,Monitor,8,1046.32,769.47,8370.56,2214.8
ORD-00139,2023-11-21,North,Electronics,Monitor,2,1031.49,763.18,2062.98,536.62
ORD-00212,2023-11-21,North,Electronics,Laptop,3,957.12,596.03,2871.36,1083.27
ORD-00271,2023-11-21,East,Clothing,Backpack,6,58.79,32.09,352.74,160.2
ORD-00368,2023-11-21,East,Electronics,Smartphone,2,890.43,626.94,1780.86,526.98
ORD-01844,2023-11-21,North,Clothing,Backpack,8,101.33,53.27,810.64,384.48
ORD-00165,2023-11-22,North,Office Supplies,Printer Paper,1,46.48,19.48,46.48,27.0
ORD-00390,2023-11-22,East,Office Supplies,Stapler,8,32.39,14.84,259.12,140.4
ORD-01054,2023-11-22,East,Furniture,Desk,1,214.01,128.59,214.01,85.42
ORD-01482,2023-11-22,East,Clothing,Backpack,8,110.89,57.9,887.12,423.92
ORD-01779,2023-11-22,East,Electronics,Smartphone,1,394.6,241.68,394.6,152.92
ORD-01847,2023-11-22,East,Office Supplies,Printer Paper,7,37.93,17.57,265.51,142.52
ORD-02484,2023-11-22,West,Clothing,Shoes,5,128.28,72.53,641.4,278.75
ORD-00636,2023-11-23,East,Electronics,Laptop,1,925.04,608.7,925.04,316.34
ORD-01643,2023-11-23,East,Office Supplies,Notebook,7,31.91,14.14,223.37,124.39
ORD-02263,2023-11-23,West,Office Supplies,Notebook,3,29.3,12.99,87.9,48.93
ORD-02380,2023-11-23,West,Electronics,Monitor,7,1048.24,722.69,7337.68,2278.85
ORD-02554,2023-11-23,West,Furniture,Desk,5,206.32,111.66,1031.6,473.3
ORD-00344,2023-11-24,East,Electronics,Smartphone,8,838.35,561.3,6706.8,2216.4
ORD-00858,2023-11-24,West,Electronics,Smartphone,4,469.89,297.45,1879.56,689.76
ORD-02324,2023-11-24,East,Furniture,Office Chair,5,201.51,124.68,1007.55,384.15
ORD-02389,2023-11-24,South,Electronics,Monitor,3,998.01,627.94,2994.03,1110.21
ORD-00279,2023-11-25,South,Furniture,Cabinet,3,336.25,209.12,1008.75,381.39
ORD-01082,2023-11-25,West,Electronics,Laptop,6,779.84,547.14,4679.04,1396.2
ORD-01687,2023-11-25,East,Office Supplies,Printer Paper,1,41.93,20.0,41.93,21.93
ORD-01789,2023-11-25,East,Electronics,Monitor,5,474.75,332.66,2373.75,710.45
ORD-00559,2023-11-26,West,Furniture,Office Chair,4,390.4,228.45,1561.6,647.8
ORD-01146,2023-11-26,West,Clothing,Shoes,6,128.89,66.66,773.34,373.38
ORD-01175,2023-11-26,South,Office Supplies,Stapler,8,47.91,19.82,383.28,224.72
ORD-01411,2023-11-26,West,Furniture,Bookshelf,6,241.7,139.92,1450.2,610.68
ORD-01517,2023-11-26,North,Electronics,Laptop,2,519.63,348.94,1039.26,341.38
ORD-01767,2023-11-26,South,Electronics,Monitor,7,587.67,360.49,4113.69,1590.26
ORD-02160,2023-11-26,East,Furniture,Bookshelf,3,309.93,189.4,929.79,361.59
ORD-02360,2023-11-26,East,Electronics,Monitor,3,944.17,600.31,2832.51,1031.58
ORD-01126,2023-11-27,West,Furniture,Cabinet,8,483.96,308.94,3871.68,1400.16
ORD-01194,2023-11-27,South,Electronics,Headphones,7,487.2,305.45,3410.4,1272.25
ORD-01270,2023-11-27,East,Clothing,Shoes,2,49.87,23.89,99.74,51.96
ORD-02083,2023-11-27,East,Clothing,Shoes,2,112.73,55.82,225.46,113.82
ORD-02503,2023-11-27,West,Office Supplies,Pen Set,3,22.71,10.67,68.13,36.12
ORD-00010,2023-11-28,South,Furniture,Desk,1,454.89,291.65,454.89,163.24
ORD-00483,2023-11-28,West,Furniture,Desk,1,270.91,168.58,270.91,102.33
ORD-00889,2023-11-28,West,Clothing,Backpack,4,76.61,41.12,306.44,141.96
ORD-01226,2023-11-28,West,Office Supplies,Stapler,1,24.25,10.75,24.25,13.5
ORD-02181,2023-11-28,East,Furniture,Cabinet,7,382.04,230.7,2674.28,1059.38
ORD-00155,2023-11-29,West,Electronics,Monitor,4,467.36,330.63,1869.44,546.92
ORD-00531,2023-11-29,North,Electronics,Headphones,6,811.39,527.78,4868.34,1701.66
ORD-00539,2023-11-29,North,Electronics,Smartphone,7,806.1,508.28,5642.7,2084.74
ORD-02566,2023-11-29,West,Electronics,Laptop,8,894.37,665.62,7154.96,1830.0
ORD-00406,2023-11-30,West,Electronics,Smartphone,3,604.49,406.61,1813.47,593.64
ORD-00778,2023-11-30,East,Electronics,Headphones,4,528.78,328.6,2115.12,800.72
ORD-01181,2023-11-30,South,Office Supplies,Notebook,2,36.0,14.9,72.0,42.2
ORD-01604,2023-11-30,North,Clothing,Backpack,4,62.0,29.2,248.0,131.2
ORD-02303,2023-11-30,East,Electronics,Monitor,5,409.98,276.17,2049.9,669.05
ORD-00015,2023-12-01,West,Furniture,Bookshelf,1,564.89,363.39,564.89,201.5
ORD-00631,2023-12-01,South,Electronics,Laptop,2,545.36,388.3,1090.72,314.12
ORD-00198,2023-12-02,East,Electronics,Headphones,6,1116.04,810.39,6696.24,1833.9
ORD-00521,2023-12-02,South,Clothing,Shoes,5,131.92,62.48,659.6,347.2
ORD-01008,2023-12-02,South,Electronics,Laptop,5,1137.3,833.69,5686.5,1518.05
ORD-00948,2023-12-03,West,Furniture,Desk,7,238.31,142.72,1668.17,669.13
ORD-01995,2023-12-03,North,Furniture,Cabinet,8,492.95,317.22,3943.6,1405.84
ORD-00379,2023-12-04,North,Office Supplies,Printer Paper,4,27.22,12.1,108.88,60.48
ORD-00887,2023-12-04,West,Clothing,Shoes,1,113.98,56.71,113.98,57.27
ORD-01095,2023-12-04,North,Clothing,Backpack,7,67.42,37.86,471.94,206.92
ORD-01106,2023-12-04,East,Electronics,Laptop,4,427.96,283.88,1711.84,576.32
ORD-01330,2023-12-04,West,Electronics,Laptop,4,769.48,536.4,3077.92,932.32
ORD-01703,2023-12-04,East,Office Supplies,Printer Paper,3,24.4,11.97,73.2,37.29
ORD-01913,2023-12-04,West,Clothing,T-Shirt,7,88.14,49.95,616.98,267.33
ORD-02152,2023-12-04,East,Clothing,T-Shirt,7,110.34,60.39,772.38,349.65
ORD-02180,2023-12-04,East,Office Supplies,Stapler,5,17.68,8.14,88.4,47.7
ORD-00246,2023-12-05,North,Clothing,Shoes,8,90.66,47.23,725.28,347.44
ORD-00732,2023-12-05,North,Clothing,Backpack,4,100.47,50.28,401.88,200.76
ORD-00924,2023-12-05,West,Office Supplies,Stapler,4,17.5,7.12,70.0,41.52
ORD-01916,2023-12-05,West,Office Supplies,Notebook,6,27.0,12.24,162.0,88.56
ORD-00599,2023-12-06,North,Electronics,Laptop,1,934.63,630.47,934.63,304.16
ORD-00623,2023-12-06,East,Office Supplies,Pen Set,2,44.64,18.97,89.28,51.34
ORD-00692,2023-12-06,South,Furniture,Office Chair,1,391.93,232.88,391.93,159.05
ORD-00339,2023-12-07,North,Clothing,Backpack,4,98.3,49.98,393.2,193.28
ORD-00554,2023-12-07,West,Office Supplies,Stapler,3,42.24,17.64,126.72,73.8
ORD-01101,2023-12-07,East,Electronics,Smartphone,8,645.15,460.52,5161.2,1477.04
ORD-01858,2023-12-07,East,Electronics,Headphones,7,597.2,395.89,4180.4,1409.17
ORD-02548,2023-12-07,South,Furniture,Desk,5,512.17,334.64,2560.85,887.65
ORD-00225,2023-12-08,North,Furniture,Cabinet,2,487.36,311.33,974.72,352.06
ORD-00598,2023-12-08,North,Electronics,Monitor,6,763.09,523.13,4578.54,1439.76
ORD-00606,2023-12-08,North,Electronics,Headphones,8,761.7,531.41,6093.6,1842.32
ORD-01136,2023-12-08,West,Clothing,T-Shirt,7,123.84,60.09,866.88,446.25
ORD-01341,2023-12-08,East,Office Supplies,Pen Set,2,43.37,18.96,86.74,48.82
ORD-01627,2023-12-08,East,Electronics,Laptop,2,601.75,446.97,1203.5,309.56
ORD-01695,2023-12-08,South,Clothing,T-Shirt,1,57.75,31.11,57.75,26.64
ORD-02163,2023-12-08,West,Clothing,Backpack,3,111.68,58.07,335.04,160.83
ORD-02244,2023-12-08,North,Office Supplies,Printer Paper,8,23.76,9.88,190.08,111.04
ORD-01350,2023-12-09,West,Electronics,Laptop,8,696.8,492.44,5574.4,1634.88
ORD-01519,2023-12-09,East,Furniture,Bookshelf,5,468.46,302.45,2342.3,830.05
ORD-00057,2023-12-10,East,Electronics,Monitor,3,908.64,602.94,2725.92,917.1
ORD-01013,2023-12-10,East,Clothing,Jacket,1,75.6,36.8,75.6,38.8
ORD-01213,2023-12-10,East,Furniture,Desk,3,224.54,135.11,673.62,268.29
ORD-01904,2023-12-10,South,Clothing,T-Shirt,3,55.89,27.1,167.67,86.37
ORD-02314,2023-12-10,East,Office Supplies,Pen Set,2,46.92,22.94,93.84,47.96
ORD-02571,2023-12-10,South,Electronics,Laptop,5,569.18,365.33,2845.9,1019.25
ORD-00035,2023-12-11,South,Furniture,Office Chair,6,429.84,253.74,2579.04,1056.6
ORD-00837,2023-12-11,West,Electronics,Monitor,6,1113.69,705.21,6682.14,2450.88
ORD-02135,2023-12-11,West,Clothing,Backpack,8,101.0,47.51,808.0,427.92
ORD-02277,2023-12-11,West,Electronics,Headphones,2,878.93,540.89,1757.86,676.08
ORD-00586,2023-12-12,East,Electronics,Laptop,6,1106.96,760.2,6641.76,2080.56
ORD-00790,2023-12-12,East,Furniture,Cabinet,3,552.99,356.36,1658.97,589.89
ORD-01206,2023-12-12,North,Clothing,Jacket,6,109.27,59.12,655.62,300.9
ORD-02410,2023-12-12,East,Electronics,Headphones,5,431.4,311.91,2157.0,597.45
ORD-02479,2023-12-12,West,Office Supplies,Notebook,7,45.82,21.77,320.74,168.35
ORD-00289,2023-12-13,East,Electronics,Monitor,3,577.96,371.42,1733.88,619.62
ORD-01809,2023-12-13,West,Clothing,Shoes,5,94.71,49.14,473.55,227.85
ORD-02096,2023-12-13,East,Electronics,Monitor,7,980.05,617.19,6860.35,2540.02
ORD-02429,2023-12-13,West,Clothing,Jacket,7,102.97,52.45,720.79,353.64
ORD-02460,2023-12-13,West,Electronics,Laptop,4,658.66,474.14,2634.64,738.08
ORD-02572,2023-12-13,West,Office Supplies,Printer Paper,8,39.32,17.44,314.56,175.04
ORD-00902,2023-12-14,South,Clothing,T-Shirt,5,121.14,60.06,605.7,305.4
ORD-01131,2023-12-14,East,Clothing,Backpack,7,128.89,62.5,902.23,464.73
ORD-01993,2023-12-14,South,Office Supplies,Notebook,8,48.3,20.47,386.4,222.64
ORD-02245,2023-12-14,North,Electronics,Laptop,2,862.55,615.39,1725.1,494.32
ORD-00027,2023-12-15,South,Electronics,Laptop,2,437.28,310.92,874.56,252.72
ORD-00251,2023-12-15,North,Clothing,Jacket,6,108.52,56.64,651.12,311.28
ORD-01214,2023-12-15,South,Electronics,Headphones,5,566.35,377.06,2831.75,946.45
ORD-02058,2023-12-15,East,Furniture,Office Chair,8,231.4,152.44,1851.2,631.68
ORD-02101,2023-12-15,East,Electronics,Laptop,6,992.19,705.83,5953.14,1718.16
ORD-00287,2023-12-16,East,Furniture,Desk,8,432.38,255.65,3459.04,1413.84
ORD-00592,2023-12-16,West,Furniture,Bookshelf,6,287.33,158.37,1723.98,773.76
ORD-00613,2023-12-16,East,Electronics,Smartphone,2,906.38,670.63,1812.76,471.5
ORD-00625,2023-12-16,South,Electronics,Headphones,8,476.08,320.84,3808.64,1241.92
ORD-01017,2023-12-16,East,Electronics,Laptop,4,430.46,277.47,1721.84,611.96
ORD-01029,2023-12-16,South,Office Supplies,Pen Set,2,34.88,16.6,69.76,36.56
ORD-01730,2023-12-16,South,Furniture,Cabinet,6,478.77,299.14,2872.62,1077.78
ORD-01978,2023-12-16,West,Furniture,Bookshelf,8,223.15,124.85,1785.2,786.4
ORD-02088,2023-12-16,North,Furniture,Bookshelf,5,333.91,182.27,1669.55,758.2
ORD-02546,2023-12-16,West,Electronics,Headphones,5,977.9,714.8,4889.5,1315.5
ORD-00069,2023-12-17,East,Furniture,Office Chair,7,520.99,329.2,3646.93,1342.53
ORD-00272,2023-12-17,West,Furniture,Desk,2,484.55,301.22,969.1,366.66
ORD-00528,2023-12-17,West,Electronics,Smartphone,6,1079.05,757.72,6474.3,1927.98
ORD-01961,2023-12-17,East,Clothing,Jacket,8,71.59,33.9,572.72,301.52
ORD-01980,2023-12-17,South,Electronics,Headphones,8,482.22,310.58,3857.76,1373.12
ORD-02598,2023-12-17,East,Furniture,Cabinet,3,374.08,237.68,1122.24,409.2
ORD-00681,2023-12-18,West,Furniture,Bookshelf,3,541.34,313.71,1624.02,682.89
ORD-00706,2023-12-18,East,Office Supplies,Stapler,6,49.27,23.28,295.62,155.94
ORD-01915,2023-12-18,West,Office Supplies,Stapler,5,42.77,17.48,213.85,126.45
ORD-00602,2023-12-19,North,Electronics,Monitor,3,608.11,387.04,1824.33,663.21
ORD-00701,2023-12-19,East,Office Supplies,Pen Set,3,26.5,11.16,79.5,46.02
ORD-00801,2023-12-19,West,Electronics,Laptop,4,872.76,636.53,3491.04,944.92
ORD-00806,2023-12-19,North,Clothing,T-Shirt,2,115.11,57.78,230.22,114.66
ORD-00987,2023-12-19,South,Office Supplies,Notebook,6,41.04,17.78,246.24,139.56
ORD-01999,2023-12-19,North,Furniture,Bookshelf,1,499.28,291.96,499.28,207.32
ORD-02229,2023-12-19,West,Furniture,Cabinet,5,276.04,175.83,1380.2,501.05
ORD-01309,2023-12-20,West,Electronics,Monitor,4,558.59,357.79,2234.36,803.2
ORD-00624,2023-12-21,East,Office Supplies,Notebook,5,26.37,12.44,131.85,69.65
ORD-00968,2023-12-21,East,Electronics,Monitor,6,1083.53,680.35,6501.18,2419.08
ORD-01055,2023-12-21,East,Electronics,Smartphone,8,1002.51,660.1,8020.08,2739.28
ORD-01576,2023-12-21,East,Furniture,Office Chair,8,423.8,269.66,3390.4,1233.12
ORD-01889,2023-12-21,West,Electronics,Headphones,5,657.67,436.03,3288.35,1108.2
ORD-02508,2023-12-21,East,Electronics,Laptop,1,756.24,472.24,756.24,284.0
ORD-02569,2023-12-21,East,Furniture,Bookshelf,3,472.26,297.74,1416.78,523.56
ORD-00460,2023-12-22,West,Electronics,Headphones,7,560.2,365.86,3921.4,1360.38
ORD-00863,2023-12-22,North,Electronics,Laptop,1,994.26,710.89,994.26,283.37
ORD-00157,2023-12-23,North,Electronics,Smartphone,2,925.72,626.25,1851.44,598.94
ORD-00491,2023-12-23,East,Clothing,Jacket,3,45.87,22.13,137.61,71.22
ORD-00815,2023-12-23,West,Office Supplies,Printer Paper,1,32.0,13.65,32.0,18.35
ORD-00897,2023-12-23,West,Electronics,Headphones,6,783.62,511.54,4701.72,1632.48
ORD-02300,2023-12-23,West,Furniture,Desk,4,259.98,149.25,1039.92,442.92
ORD-01890,2023-12-24,West,Furniture,Office Chair,8,452.78,297.59,3622.24,1241.52
ORD-02313,2023-12-24,North,Clothing,Shoes,7,69.62,38.29,487.34,219.31
ORD-02426,2023-12-24,West,Office Supplies,Notebook,2,18.96,8.6,37.92,20.72
ORD-00156,2023-12-25,South,Electronics,Monitor,6,701.01,498.58,4206.06,1214.58
ORD-00241,2023-12-25,South,Office Supplies,Pen Set,4,29.1,12.83,116.4,65.08
ORD-00365,2023-12-25,East,Electronics,Smartphone,4,761.91,480.04,3047.64,1127.48
ORD-00683,2023-12-25,South,Office Supplies,Stapler,2,27.47,12.5,54.94,29.94
ORD-01478,2023-12-25,East,Clothing,Shoes,2,53.95,26.85,107.9,54.2
ORD-01737,2023-12-25,North,Electronics,Monitor,5,557.86,375.71,2789.3,910.75
ORD-02377,2023-12-25,West,Electronics,Smartphone,7,684.78,486.66,4793.46,1386.84
ORD-00748,2023-12-26,West,Furniture,Cabinet,4,347.92,206.05,1391.68,567.48
ORD-01043,2023-12-26,East,Office Supplies,Notebook,8,45.04,19.24,360.32,206.4
ORD-01404,2023-12-26,North,Electronics,Smartphone,4,523.2,372.97,2092.8,600.92
ORD-01830,2023-12-26,South,Electronics,Laptop,6,665.63,416.96,3993.78,1492.02
ORD-02162,2023-12-26,East,Electronics,Monitor,2,549.81,355.19,1099.62,389.24
ORD-02259,2023-12-26,South,Electronics,Smartphone,2,491.39,358.2,982.78,266.38
ORD-00479,2023-12-27,North,Electronics,Monitor,7,670.22,427.35,4691.54,1700.09
ORD-00986,2023-12-27,West,Electronics,Smartphone,5,1093.96,678.1,5469.8,2079.3
ORD-01673,2023-12-27,South,Electronics,Laptop,8,897.34,648.04,7178.72,1994.4
ORD-02141,2023-12-27,East,Office Supplies,Pen Set,2,36.05,15.72,72.1,40.66
ORD-00017,2023-12-28,West,Clothing,Shoes,2,132.47,72.49,264.94,119.96
ORD-00054,2023-12-28,South,Electronics,Smartphone,1,588.68,417.02,588.68,171.66
ORD-00171,2023-12-28,West,Electronics,Headphones,7,839.09,578.96,5873.63,1820.91
ORD-00939,2023-12-28,South,Clothing,Jacket,8,84.74,48.37,677.92,290.96
ORD-00963,2023-12-28,North,Office Supplies,Stapler,3,19.69,9.34,59.07,31.05
ORD-02124,2023-12-28,East,Furniture,Cabinet,3,355.0,215.61,1065.0,418.17
ORD-02373,2023-12-28,South,Office Supplies,Pen Set,7,25.83,10.63,180.81,106.4
ORD-02482,2023-12-28,West,Clothing,Shoes,7,80.37,45.4,562.59,244.79
ORD-00023,2023-12-29,West,Electronics,Smartphone,4,439.94,270.5,1759.76,677.76
ORD-00104,2023-12-29,West,Clothing,Shoes,4,99.33,46.75,397.32,210.32
ORD-01323,2023-12-29,East,Office Supplies,Printer Paper,5,38.02,18.08,190.1,99.7
ORD-01613,2023-12-29,North,Electronics,Monitor,1,1036.08,736.26,1036.08,299.82
ORD-01652,2023-12-29,East,Furniture,Bookshelf,1,405.76,258.91,405.76,146.85
ORD-01943,2023-12-29,West,Electronics,Headphones,4,763.25,484.6,3053.0,1114.6
ORD-02294,2023-12-29,East,Electronics,Laptop,8,592.41,366.33,4739.28,1808.64
ORD-00103,2023-12-30,West,Electronics,Monitor,8,1125.29,765.27,9002.32,2880.16
ORD-00178,2023-12-30,West,Furniture,Bookshelf,2,419.11,244.02,838.22,350.18
ORD-00324,2023-12-30,West,Office Supplies,Stapler,4,26.89,12.35,107.56,58.16
ORD-00437,2023-12-30,East,Office Supplies,Printer Paper,2,21.88,10.23,43.76,23.3
ORD-00911,2023-12-30,East,Furniture,Cabinet,2,396.85,247.62,793.7,298.46
ORD-01451,2023-12-30,West,Clothing,Backpack,7,102.4,53.85,716.8,339.85
ORD-01559,2023-12-30,North,Furniture,Cabinet,4,472.69,282.11,1890.76,762.32
ORD-02421,2023-12-30,South,Electronics,Monitor,8,610.37,452.89,4882.96,1259.84
ORD-00497,2023-12-31,East,Furniture,Office Chair,4,462.55,287.41,1850.2,700.56
ORD-00620,2023-12-31,West,Electronics,Headphones,3,398.23,272.06,1194.69,378.51
ORD-01293,2023-12-31,West,Furniture,Bookshelf,8,335.49,208.63,2683.92,1014.88
